"word","freq"
"could not be reached",21
"do you think of",21
"good to see you",21
"great way to start",21
"have a great week",21
"how have you been",21
"i am trying to",21
"i can say is",21
"i love the way",21
"i wanted to do",21
"i will not be",21
"if you do not",21
"if you don't have",21
"in a letter to",21
"in an interview with",21
"in the presence of",21
"it seems to me",21
"keep an eye out",21
"let me know how",21
"looking forward to your",21
"middle of the night",21
"mothers day to all",21
"my way to the",21
"of the st louis",21
"on one of the",21
"one at a time",21
"out of the blue",21
"she was going to",21
"side of the road",21
"so i had to",21
"tell me about it",21
"thanks to all who",21
"that i would be",21
"that this is the",21
"the form of a",21
"the idea of a",21
"the last day of",21
"the same time i",21
"to give it a",21
"to let you know",21
"to the end of",21
"what i want to",21
"what is going on",21
"you are in the",21
"you need to know",21
"- thanks for the",20
"10 30 a m",20
"a fan of the",20
"a good idea to",20
"a good time to",20
"a good way to",20
"a matter of time",20
"about the importance of",20
"and let me know",20
"and some of the",20
"and the fact that",20
"anything to do with",20
"are going to have",20
"are we going to",20
"awkward moment when you",20
"but i have a",20
"but it was a",20
"but that doesn't mean",20
"by the fact that",20
"came out of the",20
"can be found in",20
"check out the new",20
"did a great job",20
"do a lot of",20
"don't know what to",20
"for a few years",20
"from all over the",20
"go out there and",20
"have to do with",20
"have to make a",20
"have to say that",20
"he and his wife",20
"he was one of",20
"hey thanks for the",20
"i'm not sure if",20
"i'm so proud of",20
"i decided to go",20
"i don't feel like",20
"i don’t know how",20
"i had to make",20
"i have a feeling",20
"i have to work",20
"i hope you all",20
"i hope you are",20
"i knew it was",20
"i know i am",20
"i know i have",20
"i wanted to make",20
"i was on the",20
"if i want to",20
"in a few weeks",20
"in love with you",20
"in order to be",20
"in the second quarter",20
"is not a good",20
"it is not a",20
"it would be nice",20
"just wanted to say",20
"mother's day to all",20
"need to go to",20
"of the new york",20
"one of the many",20
"preheat the oven to",20
"spent a lot of",20
"take advantage of the",20
"thank you all for",20
"thank you to everyone",20
"that a lot of",20
"that i had to",20
"that i have been",20
"the end of a",20
"the fact that we",20
"the second half of",20
"the story of the",20
"the value of the",20
"there seems to be",20
"there was no way",20
"there will be no",20
"to get back into",20
"to get into the",20
"to make a decision",20
"to return to the",20
"to say that the",20
"to see you in",20
"to stay in the",20
"to talk about the",20
"to the next level",20
"to the rest of",20
"u s district judge",20
"up in the morning",20
"want to talk to",20
"was so much fun",20
"what i was thinking",20
"with the u s",20
"you can get a",20
"you had a great",20
"you have any questions",20
"you have no idea",20
"4 30 p m",19
"a couple of hours",19
"a few months ago",19
"a letter to the",19
"a m to 4",19
"a spokeswoman for the",19
"a whole bunch of",19
"a year and a",19
"according to a report",19
"all i want to",19
"and i think it",19
"and it was a",19
"and look forward to",19
"and there is a",19
"are supposed to be",19
"at 7 30 p",19
"at the grocery store",19
"at the last minute",19
"be a lot of",19
"be able to make",19
"but i want to",19
"but in the end",19
"did not want to",19
"do the right thing",19
"end of the world",19
"for a while now",19
"for quite a while",19
"get out of bed",19
"give it a try",19
"going to be an",19
"got a lot of",19
"had no idea what",19
"had the opportunity to",19
"have to have a",19
"he didn't want to",19
"i came up with",19
"i could be there",19
"i hate when people",19
"i have a new",19
"i hope you will",19
"i need to be",19
"i thought you were",19
"i will tell you",19
"if you are in",19
"in a good mood",19
"in new york and",19
"in the direction of",19
"in the real world",19
"in the spirit of",19
"is based on the",19
"is that it is",19
"is the best way",19
"it's been a while",19
"keep in mind that",19
"lord of the rings",19
"made it to the",19
"me so i can",19
"more than a dozen",19
"now is the time",19
"of the year and",19
"on top of that",19
"one of the worst",19
"thanks for the kind",19
"thanks for the rts",19
"the back of a",19
"the cost of the",19
"the end of last",19
"the first half of",19
"the first round of",19
"the first thing i",19
"the head of the",19
"the next few months",19
"the only one that",19
"the other day i",19
"the st louis area",19
"there is no way",19
"there would be no",19
"there you have it",19
"this will be a",19
"to be back in",19
"to be the most",19
"to get on the",19
"to go out and",19
"to go to school",19
"to go to work",19
"to look forward to",19
"to pay for the",19
"to see you on",19
"to sign up for",19
"to sit down and",19
"us know if you",19
"way to start the",19
"we are working on",19
"we would like to",19
"when it came to",19
"will be in the",19
"wish i had a",19
"would like to be",19
"you and your family",19
"you are looking for",19
"you need to do",19
"you think of the",19
"you will have to",19
"a third of the",18
"a very long time",18
"after a long day",18
"an eye out for",18
"and have a great",18
"and i had to",18
"and i hope you",18
"as a member of",18
"as long as we",18
"as much as the",18
"as soon as possible",18
"assistant u s attorney",18
"at 11 a m",18
"at least once a",18
"be a good day",18
"been a while since",18
"by one of the",18
"cake cake cake cake",18
"can be used to",18
"could have been a",18
"during the regular season",18
"during world war ii",18
"every now and then",18
"every once in a",18
"figured out how to",18
"follow me on twitter",18
"for a little while",18
"for much of the",18
"for quite some time",18
"for the love of",18
"get in the way",18
"get rid of the",18
"getting ready for the",18
"glad you liked it",18
"hard for me to",18
"have a couple of",18
"have a look at",18
"have a lot to",18
"he said he was",18
"hour and a half",18
"i am in the",18
"i didn't even know",18
"i don't think it",18
"i found out that",18
"i grew up in",18
"i had to go",18
"i hope you enjoy",18
"i just saw a",18
"i know it is",18
"i know that i",18
"i love you i",18
"i need a new",18
"i the only one",18
"i think there is",18
"i was a bit",18
"i was about to",18
"i was at the",18
"i was supposed to",18
"i was thinking about",18
"i will be in",18
"i will try to",18
"i’m not sure if",18
"if you'd like to",18
"if you don't like",18
"if you look at",18
"in a few hours",18
"in order to get",18
"in support of the",18
"in the area of",18
"in the center of",18
"in the context of",18
"in the last year",18
"in the past few",18
"in time for the",18
"is going to have",18
"is part of a",18
"it is a great",18
"it seems to be",18
"it to be a",18
"it was hard to",18
"it will be the",18
"just a matter of",18
"m to 4 p",18
"matt hunter matt hunter",18
"me i love you",18
"more than a decade",18
"my wife and i",18
"needless to say i",18
"on the big screen",18
"on the same day",18
"one of the more",18
"president of the united",18
"quite a bit of",18
"right in front of",18
"said he did not",18
"see if i can",18
"seems to be the",18
"she and her husband",18
"so i have to",18
"so much so that",18
"some of the things",18
"sure to check out",18
"thanks for the great",18
"that no matter what",18
"that there was a",18
"the goal is to",18
"the life of the",18
"the next few weeks",18
"the rest of your",18
"the right thing to",18
"the spirit of the",18
"the u s supreme",18
"the university of chicago",18
"the way it is",18
"the world trade center",18
"to 3 p m",18
"to comment on the",18
"to hang out with",18
"to make it to",18
"to say thank you",18
"to see how the",18
"to see if they",18
"to some of the",18
"to spend time with",18
"to tell you that",18
"to the point that",18
"turn out to be",18
"want to be able",18
"was the only one",18
"we can't wait to",18
"we don't want to",18
"we would love to",18
"when i get home",18
"when you have a",18
"which is why i",18
"will be on the",18
"would be a great",18
"you had a good",18
"you have to have",18
"you i love you",18
"you want to do",18
"a great time at",17
"an hour and a",17
"an interview with the",17
"and at the same",17
"and i love you",17
"and the united states",17
"and this is what",17
"are not going to",17
"as if it were",17
"as long as he",17
"as soon as you",17
"asked me if i",17
"at the back of",17
"at the center of",17
"be reached for comment",17
"been a long time",17
"bring to a boil",17
"but there is a",17
"by the time we",17
"by the way i",17
"chief executive officer of",17
"come up with the",17
"do you know what",17
"don't get me wrong",17
"end of the season",17
"every single one of",17
"follow me i love",17
"for the next few",17
"for the second time",17
"for the time being",17
"going to take a",17
"great to meet you",17
"has to be a",17
"has to do with",17
"he's going to be",17
"he was in the",17
"here are some of",17
"hope everyone had a",17
"hope you feel better",17
"how to do it",17
"i'm going to try",17
"i am happy to",17
"i am looking forward",17
"i can't think of",17
"i did not know",17
"i don't have any",17
"i don't know about",17
"i don't think it's",17
"i have yet to",17
"i knew i was",17
"i love you and",17
"i really wanted to",17
"i think it's a",17
"i wanted to go",17
"i was looking for",17
"i would have to",17
"in a large bowl",17
"in a written statement",17
"in my life and",17
"in the last two",17
"in the morning and",17
"in the new york",17
"in u s district",17
"is a great way",17
"is a way to",17
"is no such thing",17
"it's been a long",17
"it had to be",17
"it just me or",17
"it makes me feel",17
"it used to be",17
"it was not a",17
"keep up the great",17
"know if you need",17
"last but not least",17
"little bit of a",17
"long way to go",17
"look forward to the",17
"love to see you",17
"m to 5 p",17
"more often than not",17
"more than half of",17
"needs to be done",17
"of the season and",17
"on behalf of the",17
"on his way to",17
"one of my best",17
"one of those days",17
"one of those people",17
"or something like that",17
"part of the reason",17
"plenty of time to",17
"proud to be a",17
"rest of my life",17
"rock and roll hall",17
"said in a news",17
"said in a written",17
"said it was a",17
"so far this year",17
"so that we can",17
"so there you have",17
"spread the word about",17
"taking the time to",17
"thanks to all of",17
"that's a lot of",17
"that i have to",17
"that i need to",17
"that it is a",17
"that there was no",17
"that this is a",17
"that would be the",17
"the benefit of the",17
"the best of the",17
"the first quarter of",17
"the next two years",17
"the same time as",17
"there is no such",17
"there was a lot",17
"this has been a",17
"this is a very",17
"this is the best",17
"this was the first",17
"to a lot of",17
"to come back to",17
"to do in the",17
"to find out the",17
"to get away from",17
"to get ready for",17
"to set up a",17
"too much of a",17
"wait to see what",17
"want to know what",17
"want to make sure",17
"want to talk about",17
"was part of a",17
"was part of the",17
"what do you want",17
"what is your favorite",17
"what would you do",17
"what you are doing",17
"when you have to",17
"will not be able",17
"with all of the",17
"with one of the",17
"you have to go",17
"you know how to",17
"you need to be",17
"you will not be",17
"- looking forward to",16
"1 30 p m",16
"a couple of months",16
"a few of my",16
"a few years back",16
"a m to 3",16
"a m to 5",16
"a part of it",16
"a part of this",16
"according to the report",16
"all i have to",16
"all i know is",16
"and a bit of",16
"and a half years",16
"and i decided to",16
"and look at the",16
"and roll hall of",16
"and that is the",16
"and that was the",16
"as far away as",16
"as if they were",16
"as much as you",16
"as well as some",16
"at 1 p m",16
"at one of the",16
"at the time and",16
"at this time of",16
"be able to go",16
"be part of a",16
"but i think it",16
"but most of the",16
"but there is no",16
"came up with a",16
"can't wait to go",16
"can't wait to share",16
"couple of years ago",16
"do you have to",16
"earlier in the day",16
"even if it is",16
"felt like i was",16
"first round of the",16
"for the follow and",16
"for the lack of",16
"for the last time",16
"for those of us",16
"for you and your",16
"from 11 a m",16
"from the rest of",16
"gaston south carolina attractions",16
"go to the gym",16
"gonna be a good",16
"has been one of",16
"have been in the",16
"have the opportunity to",16
"hope you are well",16
"hunter matt hunter matt",16
"i'm going to go",16
"i'm in love with",16
"i've been trying to",16
"i can't believe i",16
"i can't help but",16
"i don't think we",16
"i get to go",16
"i hope to see",16
"i hope you can",16
"i just had to",16
"i knew i had",16
"i know i can",16
"i like to think",16
"i think i need",16
"i want to say",16
"i wonder how many",16
"if i have to",16
"if you're going to",16
"if you're in the",16
"if you are looking",16
"if you have the",16
"illinois incorporated in item",16
"in favor of the",16
"in response to the",16
"in such a way",16
"in the city of",16
"in the first three",16
"in the past and",16
"in the world is",16
"in this case the",16
"is a member of",16
"is it me or",16
"is the most important",16
"is the only one",16
"is the time to",16
"it's gonna be a",16
"it out of the",16
"it would be the",16
"it would make my",16
"it’s going to be",16
"know what it is",16
"learn more about the",16
"looking forward to hearing",16
"might as well be",16
"never be able to",16
"no matter how many",16
"of all of the",16
"of the most important",16
"on a lot of",16
"on the new york",16
"on the part of",16
"one of these days",16
"over the last few",16
"over the next few",16
"over the past two",16
"people are going to",16
"president and ceo of",16
"rest of the way",16
"see you at the",16
"shout out to my",16
"so that you can",16
"sometimes you have to",16
"that i wanted to",16
"that it was the",16
"that needs to be",16
"that some of the",16
"that we need to",16
"the beginning of a",16
"the best in the",16
"the fact that he",16
"the first of the",16
"the gaston south carolina",16
"the leader of the",16
"the number of people",16
"the opening of the",16
"the past couple of",16
"the president of the",16
"the size of a",16
"the world to me",16
"there had been a",16
"there is a great",16
"there is no reason",16
"there were a lot",16
"there will be more",16
"this is the most",16
"through the end of",16
"to be a little",16
"to be a long",16
"to catch up with",16
"to come out of",16
"to do with it",16
"to find a way",16
"to go in the",16
"to go through the",16
"to hear from you",16
"to make it a",16
"to make up for",16
"to participate in the",16
"to see what the",16
"to talk to the",16
"to you and your",16
"up in the air",16
"want to do is",16
"want to go back",16
"was one of my",16
"we don't have a",16
"we live in a",16
"we need to do",16
"we need to make",16
"what can i say",16
"what i can do",16
"what you need to",16
"when i first started",16
"when i got home",16
"when you get a",16
"will be interesting to",16
"with salt and pepper",16
"would be the first",16
"would be willing to",16
"would love to get",16
"you don't need to",16
"you don’t have to",16
"a beautiful day in",15
"a good job of",15
"a long time and",15
"a lot of other",15
"a small amount of",15
"all of this is",15
"all you need to",15
"and at the end",15
"and i am not",15
"and i don't know",15
"and i wanted to",15
"and went on to",15
"and you will be",15
"are looking for a",15
"are part of the",15
"as long as it's",15
"at the right time",15
"at this point in",15
"before the end of",15
"being a part of",15
"but it is a",15
"can't wait to read",15
"check out our new",15
"did a good job",15
"do not have a",15
"does it take to",15
"don't know if i",15
"don't want to go",15
"every time i see",15
"falling in love with",15
"feel the same way",15
"find it hard to",15
"follow me it would",15
"food and drug administration",15
"for a number of",15
"for a while but",15
"for the fact that",15
"for the heads up",15
"from 10 a m",15
"from one of the",15
"going on in the",15
"going to be on",15
"going to do it",15
"going to go to",15
"have a good time",15
"have a great time",15
"have nothing to do",15
"have to wait for",15
"haven't been able to",15
"he was trying to",15
"hope you like it",15
"i'm going to get",15
"i'm not sure what",15
"i'm not the only",15
"i also have a",15
